Name,ID,Resid,int IParticleId,Headresid,palette,nLevel,type,camp,exp,expcoefficient,prizeholdstrategy,Speed_B,attackspeed,hp,mp,Close_A,Powder_A,Magic_A,Builder_A,Close_D,Powder_D,Magic_D,Builder_D_B,Base_D,Ω¸’Ω±©ª˜¬ ,ª“©±©ª˜¬ ,ƒß∑®±©ª˜¬ ,π•≥«±©ª˜¬ ,Ω¸’Ω±©ª˜µ»º∂,ª“©±©ª˜µ»º∂,ƒß∑®±©ª˜µ»º∂,π•≥«±©ª˜µ»º∂,Dead_Def,±©ª˜…À∫¶º”≥…¬ ,hit,dodge,Aiid,nBeAttackRadius ,nWinPoint,nWinMorale,nWinMoney,nGetExploit,EXPLOIT,nGetMoney,CanTalk,nCanntDie,lTalkResId,lBuildRadius,int nBornMsgType;,int nDieMsgType;,isBOSS,nNoOccupant,nUpShowResID,FissionMonster,int nShowName,ShowLevel,nOpenSoundID,nCloseSoundID,CanntSelected
 ‘¡∂’ΩªÍ,886023,11980,°°,444,°°,23,4,2,°°,°°,5,320,400,2576,°°,168,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,32,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886024,11980,°°,444,°°,24,4,2,°°,°°,5,320,400,2685,°°,179,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,32,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886025,11980,°°,444,°°,25,4,2,°°,°°,5,320,400,3041,°°,195,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,32,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886026,11980,°°,444,°°,26,4,2,°°,°°,5,320,400,3063,°°,205,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,35,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886027,11980,°°,444,°°,27,4,2,°°,°°,5,320,400,3137,°°,215,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,35,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886028,11980,°°,444,°°,28,4,2,°°,°°,5,320,400,3212,°°,226,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,35,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886029,11980,°°,444,°°,29,4,2,°°,°°,5,320,400,3286,°°,237,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,35,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886030,11980,°°,444,°°,30,4,2,°°,°°,5,320,400,3300,°°,249,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,35,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886031,11980,°°,444,°°,31,4,2,°°,°°,5,320,400,3321,°°,261,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,39,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886032,11980,°°,444,°°,32,4,2,°°,°°,5,320,400,3420,°°,275,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,39,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886033,11980,°°,444,°°,33,4,2,°°,°°,5,320,400,3528,°°,286,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,39,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886034,11980,°°,444,°°,34,4,2,°°,°°,5,320,400,3645,°°,297,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,39,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886035,11980,°°,444,°°,35,4,2,°°,°°,5,320,400,3780,°°,374,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,39,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886036,11980,°°,444,°°,36,4,2,°°,°°,5,320,400,3888,°°,388,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,42,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886037,11980,°°,444,°°,37,4,2,°°,°°,5,320,400,4032,°°,402,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,42,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886038,11980,°°,444,°°,38,4,2,°°,°°,5,320,400,4158,°°,415,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,42,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886039,11980,°°,444,°°,39,4,2,°°,°°,5,320,400,4302,°°,430,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,42,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886040,11980,°°,444,°°,40,4,2,°°,°°,5,320,400,4410,°°,444,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,42,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886041,11980,°°,444,°°,41,4,2,°°,°°,5,320,400,4621,°°,458,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,46,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886042,11980,°°,444,°°,42,4,2,°°,°°,5,320,400,4879,°°,472,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,46,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886043,11980,°°,444,°°,43,4,2,°°,°°,5,320,400,5162,°°,482,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,46,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886044,11980,°°,444,°°,44,4,2,°°,°°,5,320,400,5468,°°,494,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,46,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886045,11980,°°,444,°°,45,4,2,°°,°°,5,320,400,5805,°°,510,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,46,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886046,11980,°°,444,°°,46,4,2,°°,°°,5,320,400,6165,°°,523,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,49,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886047,11980,°°,444,°°,47,4,2,°°,°°,5,320,400,6581,°°,540,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,49,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886048,11980,°°,444,°°,48,4,2,°°,°°,5,320,400,6899,°°,554,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,49,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886049,11980,°°,444,°°,49,4,2,°°,°°,5,320,400,7209,°°,574,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,49,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886050,11980,°°,444,°°,50,4,2,°°,°°,5,320,400,7516,°°,588,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,49,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886051,11980,°°,444,°°,51,4,2,°°,°°,5,320,400,7799,°°,602,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,53,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886052,11980,°°,444,°°,52,4,2,°°,°°,5,320,400,8101,°°,626,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,53,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886053,11980,°°,444,°°,53,4,2,°°,°°,5,320,400,8465,°°,649,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,53,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886054,11980,°°,444,°°,54,4,2,°°,°°,5,320,400,8831,°°,676,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,53,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886055,11980,°°,444,°°,55,4,2,°°,°°,5,320,400,9269,°°,700,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,53,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886056,11980,°°,444,°°,56,4,2,°°,°°,5,320,400,9548,°°,730,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,56,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886057,11980,°°,444,°°,57,4,2,°°,°°,5,320,400,9827,°°,760,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,56,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886058,11980,°°,444,°°,58,4,2,°°,°°,5,320,400,10106,°°,790,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,56,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886059,11980,°°,444,°°,59,4,2,°°,°°,5,320,400,10385,°°,820,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,56,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886060,11980,°°,444,°°,60,4,2,°°,°°,5,320,400,10665,°°,850,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,56,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886061,11980,°°,444,°°,61,4,2,°°,°°,5,320,400,10944,°°,880,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,60,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886062,11980,°°,444,°°,62,4,2,°°,°°,5,320,400,11223,°°,910,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,60,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886063,11980,°°,444,°°,63,4,2,°°,°°,5,320,400,11502,°°,940,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,60,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886064,11980,°°,444,°°,64,4,2,°°,°°,5,320,400,11781,°°,960,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,60,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886065,11980,°°,444,°°,65,4,2,°°,°°,5,320,400,12060,°°,1000,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,60,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886066,11980,°°,444,°°,66,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886067,11980,°°,444,°°,67,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886068,11980,°°,444,°°,68,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886069,11980,°°,444,°°,69,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886070,11980,°°,444,°°,70,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886071,11980,°°,444,°°,71,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886072,11980,°°,444,°°,72,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886073,11980,°°,444,°°,73,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886074,11980,°°,444,°°,74,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886075,11980,°°,444,°°,75,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886076,11980,°°,444,°°,76,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886077,11980,°°,444,°°,77,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886078,11980,°°,444,°°,78,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886079,11980,°°,444,°°,79,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886080,11980,°°,444,°°,80,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886081,11980,°°,444,°°,81,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886082,11980,°°,444,°°,82,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886083,11980,°°,444,°°,83,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886084,11980,°°,444,°°,84,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
 ‘¡∂’ΩªÍ,886085,11980,°°,444,°°,85,4,2,°°,°°,5,320,400,0,°°,0,°°,°°,°°,°°,°°,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1000,°°,2610,°°,°°,0,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,°°,1,1,°°,°°,°°
À˛∑Úµÿ—® ÿŒ¿’ﬂ,887025,21411,,444,,25,4,2,,,3,500,400,3100,,195,195,195,195,,,,,39,100,100,100,100,,,,,,,1000,,2351,,,0,,38,,,,,,,,,,,,,1,1,,,
…Ò¡˙≥≤—® ÿŒ¿’ﬂ,887055,11080,,444,,55,4,2,,,3,500,400,10299,,700,700,700,700,,,,,444,100,100,100,100,,,,,,,1000,,2351,,,0,,316,,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901055,367968,,444,,55,4,2,,,5,440,400,21318.93,,1190,,,,122.4,,,,666,,,,,,,,,180,,1000,,2501,,,0,,695.2,2081.2,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901056,367968,,444,,56,4,2,,,5,440,400,21960.837,,1241,,,,126.072,,,,685.98,,,,,,,,,180,,1000,,2501,,,0,,743.6,2230.8,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901057,367968,,444,,57,4,2,,,5,440,400,22602.744,,1292,,,,129.744,,,,705.96,,,,,,,,,180,,1000,,2501,,,0,,767.8,2299,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901058,367968,,444,,58,4,2,,,5,440,400,23244.651,,1343,,,,133.416,,,,725.94,,,,,,,,,180,,1000,,2501,,,0,,789.8,2367.2,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901059,367968,,444,,59,4,2,,,5,440,400,23886.558,,1394,,,,137.088,,,,745.92,,,,,,,,,180,,1000,,2501,,,0,,811.8,2433.2,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901060,367968,,444,,60,4,2,,,5,440,400,24528.465,,1445,,,,140.76,,,,765.9,,,,,,,,,180,,1000,,2501,,,0,,886.6,2657.6,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-X,901061,367968,,444,,61,4,2,,,5,440,400,25170.372,,1496,,,,144.432,,,,785.88,,,,,,,,,180,,1000,,2502,,,0,,910.8,2730.2,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-Y,901162,368044,,444,,62,4,2,,,5,440,400,22445.46,,1729,,,,148.104,,,,805.86,,,,,,,,,180,,1000,,2507,,,0,,935,2800.6,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-Y,901163,368044,,444,,63,4,2,,,5,440,400,23003.64,,1786,,,,151.776,,,,825.84,,,,,,,,,180,,1000,,2507,,,0,,959.2,2873.2,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-Y,901164,368044,,444,,64,4,2,,,5,440,400,23561.82,,1824,,,,155.448,,,,845.82,,,,,,,,,180,,1000,,2507,,,0,,983.4,2945.8,,,,,,,,,,,,1,1,,,
ª˙ƒ‹±‰“ÏŒ¿ ø-Y,901165,368044,,444,,65,4,2,,,5,440,400,24120,,1900,,,,159.12,,,,865.8,,,,,,,,,180,,1000,,2507,,,0,,1005.4,3016.2,,,,,,,,,,,,1,1,,,
¡“-’Ωƒ‹Œ‰ ø,901263,366655,,444,,63,4,2,,,5,440,400,28754.55,,1786,,,,151.776,,,,825.84,,,,,,,,,180,,1000,,2508,,,0,,959.2,2873.2,,,,,,,,,,,,1,1,,,
¡“-’Ωƒ‹Œ‰ ø,901264,366655,,444,,64,4,2,,,5,440,400,29452.275,,1824,,,,155.448,,,,845.82,,,,,,,,,180,,1000,,2508,,,0,,983.4,2945.8,,,,,,,,,,,,1,1,,,
¡“-’Ωƒ‹Œ‰ ø,901265,366655,,444,,65,4,2,,,5,440,400,30150,,1900,,,,159.12,,,,865.8,,,,,,,,,180,,1000,,2508,,,0,,1005.4,3016.2,,,,,,,,,,,,1,1,,,
’Ωƒ‹Œ‰ ø,901355,366746,,444,,55,4,2,,,5,400,400,11122.92,,840,,,,102,,,,444,,,,,,,,,,,1000,,2148,,,0,,316,946,,,,,,,,,,,,1,1,,,
