物品ID,名字,描述,物品详细描述(127汉字),物品类型描述,物品栏图片,地上图片,缩小图片,等级,物品分类,物品子类,lBourseClass,生物最多拥有个数,需求等级,需求状态,死亡掉落几率,获取绑定,装备绑定,销毁标志,出售标志,买入价格,水晶币买入,买入士气,点卷购买,卖出价格,卖出士气,叠放数量,使用消失,流通次数,物品转移记录,存在时间的类型,存在时间,切地图消失,物品冷却ID,物品排序,lUseType_LUA,szGoods_LUA[64],死亡销毁,下线掉落,切换地图掉落,能否放仓库,交易所分类查询,BcmPickupMessage,long lDropCallLua,long lBaseParam_1,long lBaseParam_2,long lBaseParam_3,作用ID1,背包续时油需求个数,装备降级类型
89122,结实的雪块,圣诞道具,★  [a]用途：[/]圣诞期间，对雪人BOSS使用，会造成1250点伤害，并且有20%的几率造成两倍伤害。#★  [a]获得：[/]圣诞活动期间在游戏界面右下方的圣诞活动卷轴处购买#★  [a]说明：[/]使用冷却时间为1秒,圣诞道具,104648,104648,104648,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,6202,,,,,,,,0,,,,,,88942,,
89123,给力大雪球,圣诞道具,★  [a]用途：[/]圣诞期间，对雪人BOSS使用，会造成5000点巨额伤害，并且有20%的几率造成两倍伤害。#★  [a]获得：[/]圣诞活动期间在游戏界面右下方的圣诞活动卷轴处购买#★  [a]说明：[/]使用冷却时间为1秒,圣诞道具,2708,2708,2708,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,6202,,,,,,,,0,,,,,,88942,,
89126,圣诞祝福卡,特殊道具,★  [a]用途：[/]对指定玩家使用以表示对他(她)最衷心的节日祝福；使用后系统给该玩家增加一点“圣诞祝福”排行榜积分#★  [a]获取：[/]活动产出#★  [a]说明：[/]在这温馨的圣诞节日里，送一张飘香的圣诞祝福卡给朋友吧。,特殊道具,2711,2711,2711,1,2,1,5037,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,901,,,,,,,,0,,,,,,88896,,
89127,圣诞祝福礼包,宝箱道具,★  [a]用途：[/]右键点击打开礼包，获得对应性别的圣诞时装一套(包含礼帽，绒装)#★  [a]获取：[/]“圣诞祝福”排行榜活动奖励#★  [a]说明：[/]礼包开启者的性别决定了圣诞时装的性别(例如男角色开启后获得的时装是男装)，开启前请谨慎考虑。,宝箱道具,2699,2699,2699,3,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89128,心悦礼包,大礼包,★  [a]用途：[/]右键点击打开礼包，获得价值680Q币的丰富道具#★  [a]获取：[/]心悦会员专属礼包,大礼包,2430,2430,2430,3,2,1,,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89129,超悦礼包,大礼包,★  [a]用途：[/]右键点击打开礼包，获得价值1080Q币的丰富道具#★  [a]获取：[/]超悦会员专属礼包,大礼包,2679,2679,2679,3,2,1,,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89130,汤圆,道具,★  [a]用途：[/]使用后会获得一个BUFF。#★  [a]获得：[/]活动产出。#★  [a]说明：[/]限活动时间内使用。,道具,2718,2718,2718,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,901,,,,,,,,0,,,,,,88943,,
89131,神龙令牌,道具,★  [a]用途：[/]右键点击使用可以许愿。#★  [a]获得：[/]云游商人出售。#★  [a]说明：[/]使用后有机会获得珍贵稀有时装和道具，限活动时间内使用。,道具,2719,2719,2719,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,901,,,,,,,,0,,,,,,88944,,
89132,跨年大礼包,特殊道具,★  [a]用途：[/]使用后获得跨年大礼。#★  [a]说明：[/]使用后获得跨年时装及道具物品。,特殊道具,2698,2698,2698,0,2,1,,0,11,0,0,1,,,,0,0,0,,,,1000,1,-1,1,,-1,,901,,,,,,,,0,,,,,,88946,,
89133,武僧秘籍残卷一【物理】,英雄秘籍残卷,★  [a]用途：[/]武僧英雄秘籍残卷一#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本武僧英雄秘籍25级可学习,英雄秘籍残卷,1687,1687,1687,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89134,武僧秘籍残卷二【物理】,英雄秘籍残卷,★  [a]用途：[/]武僧英雄秘籍残卷二#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本武僧英雄秘籍25级可学习,英雄秘籍残卷,1688,1688,1688,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89135,武僧秘籍残卷三【物理】,英雄秘籍残卷,★  [a]用途：[/]武僧英雄秘籍残卷三#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本武僧英雄秘籍25级可学习,英雄秘籍残卷,1689,1689,1689,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89136,武僧秘籍残卷四【物理】,英雄秘籍残卷,★  [a]用途：[/]武僧英雄秘籍残卷四#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本武僧英雄秘籍25级可学习,英雄秘籍残卷,1690,1690,1690,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89137,武僧英雄秘籍【物理】,英雄秘籍,★  [a]【物理攻击】英雄特性[/]：当武僧血量低于20%时将会获得一个吸收60%技能伤害保护罩。(此状态仅在装备该英雄时生效)#★  [a]落雁斩[/]:[/]使用落雁式攻击目标，对目标造成一定物理伤害，并且降低目标移动速度。#★  [a]大地之刀[/]:力劈大地，使一定范围内的玩家受到物理伤害，并且降低玩家的物理防御值。#★  [a]铁布衫[/]:开启铁布衫，提高自身防御能力，但同时降低自身攻击力。#★  [a]狮子吼[/]:狮子怒吼，威吓范围内的敌方玩家，对其造成物理伤害，并使其进入短暂的眩晕状态。#★  [255:0:255]非技能学院学习英雄[/]，右键点击进入详细学习界面,英雄秘籍,1691,1691,1691,2,2,1,5041,0,25,0,0,,,,,10000,0,0,0,,,1000,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88125,,
89138,亡灵秘籍残卷一【魔法】,英雄秘籍残卷,★  [a]用途：[/]亡灵英雄秘籍残卷一#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本亡灵英雄秘籍25级可学习,英雄秘籍残卷,1687,1687,1687,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89139,亡灵秘籍残卷二【魔法】,英雄秘籍残卷,★  [a]用途：[/]亡灵英雄秘籍残卷二#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本亡灵英雄秘籍25级可学习,英雄秘籍残卷,1688,1688,1688,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89140,亡灵秘籍残卷三【魔法】,英雄秘籍残卷,★  [a]用途：[/]亡灵英雄秘籍残卷三#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本亡灵英雄秘籍25级可学习,英雄秘籍残卷,1689,1689,1689,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89141,亡灵秘籍残卷四【魔法】,英雄秘籍残卷,★  [a]用途：[/]亡灵英雄秘籍残卷四#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本亡灵英雄秘籍25级可学习,英雄秘籍残卷,1690,1690,1690,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89142,亡灵英雄秘籍【魔法】,英雄秘籍,★  [a]【魔法攻击】英雄特性[/]：每次使用技能击中目标，目标会降低2%的魔法防御，持续10秒，最多可叠5重。(此状态仅在装备该英雄时生效)#★  [a]亡灵冲击[/]:[/]从地狱中呼唤一群恶鬼之魂，对目标方向直线上的敌方单位造成魔法伤害。#★  [a]亡灵形态[/]:进入亡灵形态，免疫所有伤害且每2秒对周围英雄造成一定魔法伤害，但期间无法进行任何攻击行为。#★  [a]诅咒之印[/]:诅咒一个敌方单位，对其造成每秒伤害，并将诅咒之印传染给周围敌方单位造成伤害。#★  [a]亡灵枷锁[/]:用亡灵的力量控制一个敌方单位，并且对其每秒造成巨大的魔法伤害。#★  [255:0:255]非技能学院学习英雄[/]，右键点击进入详细学习界面,英雄秘籍,1691,1691,1691,2,2,1,5041,0,25,0,0,,,,,10000,0,0,0,,,1000,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88125,,
89143,海贼秘籍残卷一【火药】,英雄秘籍残卷,★  [a]用途：[/]海贼英雄秘籍残卷一#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本海贼英雄秘籍25级可学习,英雄秘籍残卷,1687,1687,1687,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89144,海贼秘籍残卷二【火药】,英雄秘籍残卷,★  [a]用途：[/]海贼英雄秘籍残卷二#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本海贼英雄秘籍25级可学习,英雄秘籍残卷,1688,1688,1688,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89145,海贼秘籍残卷三【火药】,英雄秘籍残卷,★  [a]用途：[/]海贼英雄秘籍残卷三#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本海贼英雄秘籍25级可学习,英雄秘籍残卷,1689,1689,1689,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89146,海贼秘籍残卷四【火药】,英雄秘籍残卷,★  [a]用途：[/]海贼英雄秘籍残卷四#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本海贼英雄秘籍25级可学习,英雄秘籍残卷,1690,1690,1690,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89147,海贼英雄秘籍【火药】,英雄秘籍,★  [a]【火药攻击】英雄特性[/]：当生命低于30%时，移动速度将提高5%；当生命低于10%，移动速度将提高10%。(此状态仅在装备该英雄时生效)#★  [a]突进[/]:[/]使用突进状态之后提升自身移动速度和火药攻击力。#★  [a]重力炮[/]:并向目标区域敌人发射一枚炮弹，区域内敌人会受到巨大伤害。#★  [a]枪膛磨合[/]:使海贼武器更为精良，提升暴击伤害和暴击几率#★  [a]伽龍炮[/]:海贼发射一枚可以弹射的炮弹，炮弹击中敌方单位后将弹射重伤其他周围的敌人。#★  [255:0:255]非技能学院学习英雄[/]，右键点击进入详细学习界面,英雄秘籍,1691,1691,1691,2,2,1,5041,0,25,0,0,,,,,10000,0,0,0,,,1000,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88125,,
89148,时装大赛礼包（女）,大礼包,★  [a]用途：[/]右键打开礼包能得到丰厚的礼物,大礼包,2698,2698,2698,1,2,1,,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
89149,时装大赛礼包（男）,大礼包,★  [a]用途：[/]右键打开礼包能得到丰厚的礼物,大礼包,2698,2698,2698,1,2,1,,0,,0,0,1,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
89150,至尊无上,称号证明,★  [a]用途：[/]右键使用证明徽章后，将获得一个新的称号#★  [a]获取：[/]参加竞技场比赛，拿到第一的玩家将获得该称号#★  [a]说明：[/]称号存在时间为3天#★  [a]属性：[/][255:0:255]各类攻击增加150点，每杀死一个怪物获得一定生命和能量[/](称号增益效果只能存在一个),称号证明,2435,2435,2435,1,2,1,,0,,0,0,1,,1,1,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,88895,,
89151,竞技之王,称号证明,★  [a]用途：[/]右键使用证明徽章后，将获得一个新的称号#★  [a]获取：[/]参加竞技场比赛，拿到第二的玩家将获得该称号#★  [a]说明：[/]称号存在时间为3天#★  [a]属性：[/][255:0:255]各类攻击增加80点，每杀死一个怪物获得一定生命和能量[/](称号增益效果只能存在一个),称号证明,2435,2435,2435,1,2,1,,0,,0,0,1,,1,1,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,88895,,
89152,竞技之星,称号证明,★  [a]用途：[/]右键使用证明徽章后，将获得一个新的称号#★  [a]获取：[/]参加竞技场比赛，拿到第三的玩家将获得该称号#★  [a]说明：[/]称号存在时间为3天#★  [a]属性：[/][255:0:255]各类攻击增加50点，每杀死一个怪物获得一定生命和能量[/](称号增益效果只能存在一个),称号证明,2435,2435,2435,1,2,1,,0,,0,0,1,,1,1,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,88895,,
89153,荣耀宝箱,宝箱道具,★  [a]用途：[/]右键点击开启宝箱，有机会获得商城道具#★  [a]获取：[/]每天完成竞技十次获得#★  [a]说明：[/]开启后物品道具绑定,宝箱道具,2334,2334,2334,3,2,1,,0,,0,0,1,,1,1,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88940,,
89154,二档武器降级棒(10个),促销礼包,★  [a]用途：[/]使用后将获得二档武器降级棒×10#★  [a]获取：[/]商城出售#★  [a]说明：[/]原售价[255:0:255]1000点券[/]，现仅售[255:0:255]500点券[/],促销礼包,2677,2677,2677,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89155,二档防具降级棒(10个),促销礼包,★  [a]用途：[/]使用后将获得二档防具降级棒×10#★  [a]获取：[/]商城出售#★  [a]说明：[/]原售价[255:0:255]600点券[/]，现仅售[255:0:255]300点券[/],促销礼包,2677,2677,2677,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89156,三档武器降级棒(10个),促销礼包,★  [a]用途：[/]使用后将获得三档武器降级棒×10#★  [a]获取：[/]商城出售#★  [a]说明：[/]原售价[255:0:255]1500点券[/]，现仅售[255:0:255]750点券[/],促销礼包,2677,2677,2677,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89157,三档防具降级棒(10个),促销礼包,★  [a]用途：[/]使用后将获得三档防具降级棒×10#★  [a]获取：[/]商城出售#★  [a]说明：[/]原售价[255:0:255]900点券[/]，现仅售[255:0:255]450点券[/],促销礼包,2677,2677,2677,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89158,四档武器降级棒(10个),促销礼包,★  [a]用途：[/]使用后将获得四档武器降级棒×10#★  [a]获取：[/]商城出售#★  [a]说明：[/]原售价[255:0:255]2000点券[/]，现仅售[255:0:255]1000点券[/],促销礼包,2677,2677,2677,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89159,四档防具降级棒(10个),促销礼包,★  [a]用途：[/]使用后将获得四档防具降级棒×10#★  [a]获取：[/]商城出售#★  [a]说明：[/]原售价[255:0:255]1200点券[/]，现仅售[255:0:255]600点券[/],促销礼包,2677,2677,2677,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88882,,
89160,荣誉宝箱,特殊道具,★  [a]用途：[/]使用后获得礼物，有概率获得各种道具物品#★  [a]说明：[/]总督奖赏给勇士的礼物。,特殊道具,1125,1125,1125,0,2,1,,0,11,0,0,1,,,,0,0,0,,,,9999,1,-1,1,,-1,,901,,,,,,,,0,,,,,,88947,,
89161,勇士礼包,礼包,★  [a]用途：[/]右键打开礼包能得到丰厚的礼物,游戏人生大礼包,2698,2698,2698,1,2,1,,0,,0,0,1,,,,0,0,0,,,,1,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
89162,新手尊贵大礼包,礼包,★  [a]用途：[/]右键打开礼包能得到丰厚的礼物,新手尊贵大礼包,2698,2698,2698,1,2,1,,0,,0,0,1,,,,0,0,0,,,,1,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
89163,白金礼包,礼包,★  [a]用途：[/]右键打开礼包能得到丰厚的礼物,白金礼包,2698,2698,2698,1,2,1,,0,,0,0,1,,,,0,0,0,,,,1,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
89164,黄金大礼包,礼包,★  [a]用途：[/]右键打开礼包能得到丰厚的礼物,黄金大礼包,2698,2698,2698,1,2,1,,0,,0,0,1,,,,0,0,0,,,,1,1,-1,0,,-1,,0,,,,,,,,0,,,,,,715,,
89165,粽叶,活动道具,★  [a]用途：[/]用来制作粽子的材料，可以集齐糯米和粽绳找粽子商人兑换粽子,活动道具,2410,2410,2410,1,3,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,,,
89166,粽绳,活动道具,★  [a]用途：[/]用来制作粽子的材料，可以集齐糯米和粽叶找粽子商人兑换粽子,活动道具,2411,2411,2411,1,3,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,,,
89167,糯米,活动道具,★  [a]用途：[/]用来制作粽子的材料，可以集齐粽绳和粽叶找粽子商人兑换粽子,活动道具,2400,2400,2400,1,3,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,,,
89168,黄金粽子,活动道具,★  [a]用途：[/]使用后获得一个随机BUFF，加强人物属性值,活动道具,2404,2404,2404,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,88948,,
89169,特级粽子,活动道具,★  [a]用途：[/]使用后获得一个随机高级BUFF，加强人物属性值,活动道具,2405,2405,2405,1,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,0,,-1,,0,,,,,,,,0,,,,,,88949,,
89170,端午节宝箱,宝箱道具,★  [a]用途：[/]使用后有机会获得各种珍贵道具奖励，稀有公仔，仆从背饰奖励。还可以获得端午节特级粽子，使用后会获得高级属性加成。,活动道具,2334,2334,2334,3,2,1,,0,,0,0,,,,,0,0,0,,,,1000,1,-1,1,,-1,,0,,,,,,,,0,,,,,,88950,,
89171,圣盾秘籍残卷一【物理】,英雄秘籍残卷,★  [a]用途：[/]圣盾英雄秘籍残卷一#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本圣盾英雄秘籍25级可学习,英雄秘籍残卷,1687,1687,1687,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89172,圣盾秘籍残卷二【物理】,英雄秘籍残卷,★  [a]用途：[/]圣盾英雄秘籍残卷二#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本圣盾英雄秘籍25级可学习,英雄秘籍残卷,1688,1688,1688,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89173,圣盾秘籍残卷三【物理】,英雄秘籍残卷,★  [a]用途：[/]圣盾英雄秘籍残卷三#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本圣盾英雄秘籍25级可学习,英雄秘籍残卷,1689,1689,1689,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89174,圣盾秘籍残卷四【物理】,英雄秘籍残卷,★  [a]用途：[/]圣盾英雄秘籍残卷四#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本圣盾英雄秘籍25级可学习,英雄秘籍残卷,1690,1690,1690,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89175,圣盾英雄秘籍【物理】,英雄秘籍,★  [a]【物理攻击】英雄特性[/]: 生命值和格挡概率获得一定提升，但物理攻击力会有一定下降。(此状态仅在装备该英雄时生效)#★  [a]极炫圣光[/]:[/]用猛烈的圣光照耀敌方玩家，使其进入眩晕状态，并造成固定物理伤害。#★  [a]神圣威慑[/]:施放出圣光光圈，降低范围内玩家移动速度，并造成一定物理伤害。#★  [a]圣盾光环[/]:在地面上开启神圣之光环，光环内自己会得到神圣庇护，减少来自敌方的技能伤害。并且对周围敌方玩家造成技能伤害。#★  [a]神圣守护[/]:使用后，角色进入神圣守护状态，免疫部分控制技能，该期间若受到玩家攻击时将回复自身一定生命值。#★  [255:0:255]非技能学院学习英雄[/]，右键点击进入详细学习界面,英雄秘籍,1691,1691,1691,2,2,1,5041,0,25,0,0,,,,,11000,0,0,0,,,1000,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88125,,
89176,元素秘籍残卷一【魔法】,英雄秘籍残卷,★  [a]用途：[/]元素英雄秘籍残卷一#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本元素英雄秘籍25级可学习,英雄秘籍残卷,1687,1687,1687,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89177,元素秘籍残卷二【魔法】,英雄秘籍残卷,★  [a]用途：[/]元素英雄秘籍残卷二#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本元素英雄秘籍25级可学习,英雄秘籍残卷,1688,1688,1688,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
89178,元素秘籍残卷三【魔法】,英雄秘籍残卷,★  [a]用途：[/]元素英雄秘籍残卷三#★  [a]说明：[/]收集[255:0:255]卷一[/]、[255:0:255]卷二[/]、[255:0:255]卷三[/]和[255:0:255]卷四[/]后，右键点击任一种残卷可合成一本元素英雄秘籍25级可学习,英雄秘籍残卷,1689,1689,1689,2,2,1,5041,0,,0,0,,,,,0,0,0,0,,,1,,-1,1,,-1,0,0,,,,,,,,0,,,,,,88101,,
